audio_path,session,dialog,name,start_time,end_time,discrete_emotion,V,A,D,transcription
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F010.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F010,79.4197,84.5877,sad,2.0000,2.5000,3.5000,"My worst times I think about her, you know, and I"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F011.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F011,85.2775,91.8282,sad,2.5000,3.0000,3.5000,it's like I know as long as she's waiting I'm right again.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F012.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F012,97.5675,106.5882,ang,2.0000,4.0000,4.5000,"No.  Nobody in my house better dare and challenge her faith.  You know and maybe strangers but not his father, not his brother."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F013.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F013,106.9775,114.1875,xxx,1.0000,4.0000,5.0000,I want-I want you to act like he's still alive.  I mean don't think I haven't seen the way that you've been since he invited her here.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F014.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F014,115.1174,123.1816,xxx,1.5000,4.0000,4.5000,But I won't have any of this nonsense because you know what happens?  If he doesn't come back I'll kill myself.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F015.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F015,123.2250,137.2508,ang,1.0000,5.0000,5.0000,"Laugh, laugh at me but I will.  Because you know what happened when she came here?  When she came back she slept in his room, the memorial broke into pieces. Joe, look. Look at it. You got to believe with me."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F016.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F016,137.9875,140.7125,xxx,1.5000,2.5000,4.0000,I can't do it all alone.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F017.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F017,144.3850,154.9601,sad,1.0000,4.5000,5.0000,"Look, it was just last week that Detroit, some boy came back he had been away longer than Larry, you can read it for yourself. You above all people have got to believe."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F018.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F018,158.1087,161.2573,xxx,2.5000,3.0000,3.5000,"Look, just keep believing okay?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F019.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_F019,166.3855,168.0925,sad,1.5000,2.0000,3.0000,I can't help it.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M000.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M000,9.3923,11.7309,fru,2.5000,2.5000,2.5000,Why does that bother you?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M001.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M001,15.7165,18.7325,neu,2.0000,3.5000,3.0000,"Well maybe, maybe he just wanted to see her."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M002.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M002,21.0705,27.2950,fru,2.5000,3.0000,4.0000,uh-uh What do you mean?  They grew up next to each other their entire lives.  Why shouldn't he want to see her?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M003.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M003,27.3550,31.1674,fru,2.0000,3.0000,4.5000,Hey don't look at me like that.  I don't know anymore than you.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M004.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M004,33.7315,37.4646,neu,2.5000,3.0000,3.0000,Who said he even thought about that?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M005.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M005,40.3741,42.2050,neu,2.5000,2.5000,3.0000,"Well, so what?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M006.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M006,45.1967,48.1195,fru,2.0000,2.5000,3.0000,Now listen kid...
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M007.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M007,53.1546,56.1305,xxx,2.5000,3.0000,3.0000,You can't read her mind.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M008.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M008,67.5692,70.9304,neu,3.0000,3.0000,3.5000,How do you know why she's waited?  Hmmm?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M009.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M009,93.1567,98.3513,fru,2.5000,2.5000,3.5000,Look at how nice the day is.  What are we arguing for?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M010.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M010,105.7114,108.4482,fru,2.5000,2.5000,3.0000,What do you want me to do?  What do you want?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M011.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M011,113.6693,115.5957,fru,2.5000,2.5000,3.5000,But Kate...
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M012.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M012,131.1125,136.2145,fru,2.0000,3.0000,3.5000,Okay. Calm yourself. Just calm yourself.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M013.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M013,141.5286,144.7525,xxx,2.5000,3.0000,3.0000,"Calm yourself, alright?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M014.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M014,149.5275,157.9626,ang,2.0000,4.0000,4.5000,"Alright, alright, calm yourself okay?  Calm yourself. Wait, wait.  What do you mean, me above all?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M015.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M015,160.9784,164.5521,ang,2.0000,3.0000,4.0000,"Wait, what does that mean?  Me above all?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M016.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M016,164.6318,166.8450,ang,1.5000,3.5000,4.5000,"Look at you, you're shaking."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M017.wav,Session3,Ses03M_script01_2,Ses03M_script01_2_M017,167.4882,173.4799,ang,1.5000,4.0000,5.0000,What do I got to hide?  Huh?  What the hell's the matter with you Kate?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F000.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F000,6.1934,11.6235,xxx,4.5000,3.5000,3.0000,You're the only one I know that still loves his parents.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F001.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F001,15.0037,19.1253,xxx,3.5000,3.0000,3.5000,"No.  It's alright.  It's a good thing, you know?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F002.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F002,20.4556,23.3560,xxx,3.5000,3.5000,2.5000,It's lovely here.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F003.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F003,25.1150,28.1319,xxx,4.0000,2.5000,2.5000,The air is so sweet.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F004.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F004,31.7301,37.9017,sad,2.5000,3.5000,3.0000,No.  I'm not sorry.  But I'm not going to stay.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F005.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F005,38.8394,42.3941,xxx,3.5000,3.5000,3.0000,First of all your mother so much as told me to go.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F006.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F006,43.9424,46.9083,sad,2.5000,2.5000,2.5000,"Look,"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F007.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F007,47.6497,55.3250,sad,2.0000,3.5000,2.5000,"you saw the way that she acted and then well, I mean, you, you were acting kind of..."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F008.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F008,56.6300,62.8279,sad,2.5000,4.0000,2.5000,"Well, I don't know, embarrassed of her since I came."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F009.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F009,70.5478,74.4175,xxx,3.0000,3.5000,3.0000,"Yeah.  I know they would, especially your mother."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F010.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F010,75.2800,80.2086,xxx,3.0000,4.0000,2.5000,"Well what other reason, from her point of view, would I be coming here?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F011.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F011,91.3959,93.4022,hap,3.5000,2.5000,2.0000,"Well,"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F012.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F012,93.5331,96.4335,hap,4.0000,3.5000,2.0000,I guess that's why I came.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F013.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F013,129.4285,133.1025,hap,3.5000,4.0000,3.5000,"Look, I've been ready for a long, long time now."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F014.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F014,135.2293,138.7622,hap,3.0000,3.5000,3.0000,"Look, I almost got married two years ago."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F015.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F015,140.6812,143.5600,hap,3.5000,2.5000,2.5000,You started to write me.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F016.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F016,145.5879,147.9868,hap,4.0000,3.5000,3.0000,Every day since.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F017.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F017,151.3888,158.5199,hap,4.0000,4.0000,3.0000,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F018.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F018,158.6725,162.3362,hap,4.0000,2.5000,3.0000,You'd always be so ambiguous.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F019.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F019,181.1126,183.4461,hap,4.5000,3.0000,3.0000,I'll never forgive you for that.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F020.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F020,183.4897,190.0102,hap,4.0000,4.5000,4.0000,"I mean,  Why did you wait all these years?  There I was sitting around and wondering if I was crazy for thinking about you."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F021.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F021,196.8578,200.8268,hap,3.5000,3.0000,3.0000,Not like that you're not.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F022.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F022,202.4623,207.2382,xxx,3.5000,3.5000,4.0000,Like Larry's brother.  Do it like you Chris.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F023.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F023,208.7647,210.8801,xxx,2.5000,3.0000,2.5000,What is it?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F024.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F024,216.4192,219.2324,xxx,2.0000,3.5000,4.0000,"No, what is it?  Your mother?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F025.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F025,220.7590,226.9087,xxx,2.0000,3.5000,3.5000,"Tell me what's wrong.  I mean, even in your letters you seemed ashamed."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F026.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F026,233.2111,235.9371,xxx,2.0000,3.0000,2.5000,You got to tell me.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F027.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F027,238.3796,241.9124,xxx,2.0000,3.0000,3.0000,Okay.  It wouldn't work like this?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F028.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F028,248.1930,250.3738,xxx,3.0000,2.5000,2.5000,"Yeah, sure."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F029.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F029,252.7072,254.9098,sad,2.0000,2.5000,2.5000,How many?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F030.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F030,256.2836,258.5953,sad,2.5000,2.0000,3.0000,Geez.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F031.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F031,382.4192,385.8212,sad,2.0000,2.5000,2.0000,And you still feel that way?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F032.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F032,387.7184,394.5100,xxx,2.0000,3.5000,3.5000,Cause you must not feel that way again.  You hear me?  You can't.  You deserve everything you have Chris.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F033.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F033,394.6050,407.4260,sad,2.0000,4.0000,4.5000,"that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F034.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_F034,411.0308,414.9780,hap,4.0000,3.5000,3.0000,What am I going to do with a fortune?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M000.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M000,10.4249,15.5925,xxx,4.0000,3.0000,2.5000,I know.  It sort of went out of style didn't it?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M001.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M001,28.7207,32.0573,neu,3.0000,2.5000,2.0000,You're not sorry you came?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M002.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M002,37.1821,39.4064,sur,2.0000,2.5000,2.5000,Why?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M003.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M003,41.6308,44.1605,xxx,2.5000,2.5000,3.0000,Well...
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M004.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M004,54.7372,57.0052,neu,3.0000,2.5000,3.5000,What?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M005.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M005,61.9338,71.3765,xxx,2.5000,3.0000,3.0000,Well the trouble is I was planning on sneaking up on you over a week or so and they take it for granted that we're all set.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M006.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M006,73.8626,76.0651,xxx,3.0000,3.0000,3.0000,How did you know?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M007.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M007,79.9687,84.3520,xxx,3.0000,3.0000,2.0000,"So, would you want to?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M008.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M008,84.4175,90.2475,hap,4.0000,3.0000,3.0000,"I mean, that's the reason why I asked you here."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M009.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M009,96.8260,104.3060,xxx,4.5000,3.5000,3.5000,Oh Annie.  I love you.  I love you a great deal.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M010.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M010,105.7454,108.1442,hap,4.0000,4.0000,3.5000,I love you.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M011.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M011,108.2968,113.7924,xxx,4.5000,3.5000,4.0000,I don't...I have no imagination that's the only way I know how to tell it.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M012.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M012,113.8578,124.0950,xxx,3.5000,4.0000,4.0000,I'm embarrassing you.  I didn't want to tell you this here.  I wanted to drive someplace brand new where we'd be brand new to each other.  It feels wrong here don't you?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M013.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M013,124.1675,130.2572,xxx,2.0000,3.0000,4.0000,"This yard and this chair.  I don't want to win you from anything, I want you to be ready for me."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M014.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M014,132.4379,135.7091,xxx,2.5000,2.5000,3.0000,"Then he's gone forever, you sure?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M015.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M015,138.0643,140.4850,xxx,2.5000,2.5000,2.5000,Why didn't you?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M016.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M016,143.6775,146.3948,hap,4.0000,3.0000,2.5000,You felt something that far back.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M017.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M017,148.0740,151.2361,xxx,3.5000,2.5000,3.0000,Why didn't you let me know?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M018.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M018,162.7288,168.8567,hap,4.0000,2.0000,4.0000,"Give me a kiss Ann, just give me..."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M019.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M019,170.1900,177.5798,exc,4.5000,3.5000,4.0000,"Oh God.  Annie, I kissed Annie.  I kissed Annie."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M020.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M020,177.9425,181.6575,xxx,4.0000,3.0000,3.5000,"How long, how long I've been waiting to do that."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M021.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M021,190.9697,197.0104,hap,4.0000,2.5000,3.5000,We're going to live now.  I'm going to make you so happy.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M022.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M022,200.5869,202.9750,xxx,3.0000,3.0000,2.5000,I kissed you.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M023.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M023,210.0732,216.9700,sad,3.5000,3.0000,2.5000,"Nothing.  Hey, let's drive somewhere.  I want to be alone with you."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M024.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M024,218.6872,221.4132,xxx,3.0000,3.5000,2.5000,"No, nothing, nothing like that."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M025.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M025,226.0582,234.0180,xxx,2.5000,2.5000,3.0000,"Well, yes I guess I've been ashamed but, it's going from me."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M026.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M026,235.7844,238.9684,xxx,2.5000,2.5000,3.0000,I don't know where to start.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M027.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M027,243.9405,249.4578,sad,2.5000,3.0000,3.5000,You remember overseas I was in command of a company?
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M028.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M028,250.1557,252.8162,sad,2.0000,2.0000,3.0000,Well I lost them.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M029.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M029,254.1683,256.6762,sad,2.0000,2.5000,3.0000,Just about all.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M030.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M030,258.2862,263.8721,sad,3.0000,2.5000,3.0000,Takes a little while to toss that off cause they weren't just men.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M031.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M031,264.0975,276.0196,sad,3.0000,2.5000,3.5000,"For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M032.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M032,276.0850,286.1925,sad,2.5000,2.5000,4.5000,"That's just a little thing but that's the kind of guys I had.  They didn't just die, they killed themselves for each other and I mean that exactly."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M033.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M033,286.2625,297.9175,sad,2.5000,2.5000,4.5000,A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M034.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M034,297.9900,305.7700,sad,3.0000,3.0000,4.5000,"It was a kind of responsibility, man for man.  You understand me?"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M035.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M035,305.8650,316.6907,sad,2.5000,3.5000,4.5000,And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M036.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M036,316.8217,329.4952,sad,2.5000,3.5000,4.5000,And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M037.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M037,329.6400,341.5275,sad,2.5000,3.5000,4.5000,"And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all."
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M038.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M038,341.6350,351.2996,sad,2.0000,3.0000,4.0000,"It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,"
/tmp/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M039.wav,Session3,Ses03M_script01_3,Ses03M_script01_3_M039,351.3650,357.7111,sad,3.0000,3.5000,3.5000,"open that new bank account, drive the new car and see the new refrigerator"
